东方甄选能成功是因为选中了董宇辉，董宇辉能成功是因为被东方甄选选中，双方是相辅相成，当双方无摩擦时会不断的再创辉煌，但关系破裂时则双方一蹶不振，所以他们一旦分开，一年后董宇辉在公众视野中消失，东方甄选同样被消费者抛弃。人性就是这么可怕。
回复@林哥观察:你还是低估了40左右，40以上的姐姐们这个消费群体了，李的ip在国外也就她一个这么猛
回复@消停一夏啊:就算换个名字，虽然不复当年辉煌，但只要风格不变，一定还有很多人会看的。
罗永浩笑而不语[doge]
回复@千歌千歌千歌:李子柒这个名字不属于她，不然有的是团队帮她做。
回复@林哥观察:这么多回你的 你怎么不回了[doge]
回复@林哥观察:资本那么厉害就再造一个董宇辉啊，薇娅 李佳琦没资本吗？没想着再造？
董宇辉就一个，卖货的地方又不是只有一个。
他就算离开东方甄选别的直播平台一样火，他哪怕不去直播平台，去当老师一样优秀，金子会发光是因为他本身就是金子
回复@消停一夏啊:我觉得李子柒要拍视频，制作过程比较繁琐。而董宇辉可以随便加个平台直播就可以了，应该也能混下去。
但是董可以在崛起，东方可怕再难辉煌
如果董宇辉是靠资本捧出来的，那么现在为什么只有一个董宇辉呢？怎么没有第二个第三个第四个呢？是资本不想吗？还是资本缺钱，缺关系，缺资源？
简单来说，即使是新兴行业，他们这公司也跟传统行业一样，由中年人统治的壁垒森严的中高层，是无比的高傲自大无知自私愚蠢。
回复@chengzi橙子橘子:主要李子柒是没法出现在公众面前
我相信是金子在哪都会发光
回复@林哥观察:你猜一下资本给我推了小杨哥、李佳琦没有？为啥我会留在董宇辉的直播间呢
回复@林哥观察:看看人家的粉丝
回复@林哥观察:推送就可以，李子柒消失那么久，怎么没出现第二个李子柒？
回复@林哥观察:那你也参考参考李子柒，资本一直都在，按你的道理是随时可以再造一个李子柒，可是现在始终没出现第二个李子柒[打call][打call][打call]
回复@望断天涯路14950:对
回复@望断天涯路14950:很多董的粉丝还是停留在流量是自带的阶段，其实流量是资本买来的，然后强行推送给你，反复强化推送，简单来说不是你不经意看到了网红，而是资本把网红强行推送给了你，参考李子柒[摊手]
想多了，董宇辉自带流量，看看原新东方的考研名师，唐迟刘晓燕哪一个离开新东方了混的差
董宇辉如果当初这样回应粉丝，“我们是一个团队，小作文是大家的努力。”估计东方甄选啥事没有。
欲加之罪，何患无辞。君要臣死，臣就得死。
有屁用，1、人家已经摆明搞他了，董也不是好脾气的人。2、既然是饭圈经济了，那就把完美人设立到底，也没错。
是小编不依不饶，没见好就收
看过他直播的，都知道，他这样说过，只有跟风之人，才觉得他什么都没解释[二哈]
回复@被盗几个月了算了我反正就是看看:赞同，而且他刚红的时候还在直播时推荐看其他老师的直播，说他们都很优秀。
有没有可能无论他怎么说都有事
在直播说过多少次了，装耳聋的人就算在他耳朵边放个大喇叭，他也听不见
那他为什么不这么和稀泥呢？敌人在内部。脓包到了该挤的时候。
你不了解情况，这种话董宇辉早就说过了，你可以去搜一搜，他一直都说的是团队的功劳，有的是团队做的，有的是他给思路团队做的。（网友现在没说董宇辉不好，就是因为他在几个月前就说了这种话，在直播的时候说了，他从来没有隐瞒）
小作文只是一个借口，一个导火索
欲加之罪，何患无辞?
他有说过，还不只一次，后期东方甄选为了流量就一直以董宇辉小作文为宣传，再来捅一刀就不厚道了
董宇辉只是实话实说而已
其实和文笔团队根本没什么关系，就是树大招风，孙觉得董僭越，才会用自己管理部门的官方账号借小作文打压
即使不在这件事爆发，迟早也在别的事爆发。这是管理方一直以来非常迫切执着的想要降低董一支独大的想法，和实际上董的个人IP难以撼动之间的矛盾。这种矛盾一部分体现在双方之间，一部分是由粉丝自发上阵。
都是借口而已，目的就是去董宇辉
祥子到死都觉得是自己不努力的错。
这是资本做的局
回应过，前期都是随机和自己准备。后面才有团队给写一部分，自己写一部分，团队和自己合作一部分[坏笑]
一看你瓜就没吃全[允悲]，他事情发生前关于小作文直播的时候解释过的。
不可能
董宇辉的今天，是这些主播的明天，好好站台。早做打算！！
这些主播还不够实力担心这事
都不是傻子为了碎银几两逢场作戏 而已
诶，中间C位怎么不唱啊，还跑了
你看这四个人，娘娘，贵人，答应，常在好好品吧。甄嬛永不过时
明明要哭了[苦涩]
明明和宇辉感情比较深肯定是唱不下去一定很难受[允悲]
那是石明和董宇辉手拉手肩并肩从2人走过来的，要我也绷不住
这些主播这个时候唱这个，智商情商堪忧
有人哭有人笑。[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry]暗示不要太强烈。[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry]
[允悲]
这是什么情况？
消费者买东西是你们的衣食父母，买个东西还被开会训一顿，以为你是谁
去年经常看宇辉和明明交接，两个人有说有笑，还拿嫂子看玩笑，那时候大家都好开心啊
董宇辉说过，本事是下层，机遇是上层，新东方余敏洪是伯乐，相信董宇辉不会忘记伯乐，董宇会需要新东方这个平台，这个平台让董宇辉才能闪闪发光。新东方也需要董宇辉，余敏洪也舍不去董宇辉，人身一世，大才难寻，伯乐又有几个？慎之！大学问者一定会全面权衡。
你可拉倒吧
别道德绑架
董宇辉是唯一的，要是平台这么厉害，为什么至今没有复刻的李子柒，李佳琪，薇娅出现
感觉明明，真的是拿董当兄弟，我感觉他听着歌曲哭了……
唇亡齿寒
以前明明上播时，董下播，总会和明明再播一会儿，谁都能看出来董是在用自己的流量带明明。没意思！这孙子是坨屎。（不是明明）
这首歌是？！
回复@生机盎然财福多:好的，谢谢
朋友别哭
唱得出来吗？
唱的漫不经心，非常不合时宜的感觉。
在德云社听相声，郭德纲给我鞠躬，说我是衣食父母。在东方甄选消费，CEO东方小孙摔手机吓得我一愣愣的，一脸懵逼，主播天权像个小混混一样说我们买不起39.9的蛋黄酥，直接怼消费者就拉黑你[尬笑][尬笑][尬笑]
石明，真的绷不住走了
明明跟着宇辉一起走呀，还怕挣不到钱？
ceo和🐟的回应概括起来就是，我们道歉，如果还是饭圈就是给脸不要。
感觉明明在想念董宇辉。
明明受不了了
最右边那个是老胡家的吧[并不简单][666][允悲]
压力给到了老俞[允悲]
最左怎么老是晃来晃去像个二流子
low
明明不开心☹️，在想宇辉
明明是不是唇亡齿寒了[允悲]
明明跟宇辉走吧
唉，乌合之众
[微笑]
都是为了钱
明明小心
真以为谁来听你唱歌？人家专业歌手直播间也没几个人。
我只能说你在说废话[doge]
明明能处
哎 现在不像小课堂了 像一堆混帮派的
小孙走，董回来也很尴尬
看明明哭了
明明走了[笑cry]
天权下巴尖尖也不是什么好东西[doge]
[微风]
石明估计也会走吧[笑cry]那个说买不起39.9蛋黄酥的主播感觉有点什么大病[笑cry]
俞敏洪玩的溜。
这四个竟然都不认识[允悲]
舔权
好油腻
自古文人相轻
老一套了见怪必怪，以前的去名师化，资本家的话我是一个标点符号都不信[允悲]
[二哈][二哈][二哈]，一团和气变成了这样，自毁形象
这个时候唱这首歌，还能唱的下去，真没良心啊[怒]
看了最近的好多事，怎么都是没背景的孩子们受欺负呢？各种职场都是啊，连新东方这种本应该是文化人聚集地方，也是这样势力啊？
死于内耗
到最后结局都一样
唇寒齿亡，卸磨杀驴，兔死狐悲
我整不明白了，这带货不就是超市吗，董宇辉毛都没齐，天天大道理，这个社会啊無语
这排面就像是你快走吧，别哭着不愿离开
加什么油，好搞笑
不知全貌不予置评，可是东方甄选的这一波操作不会让现有的在职主播们心寒吗
没有预防好职场红眼病的蔓延。一个团队，肯定有冲锋在前，有人出尽风头。把自己团队的出头鸟搞掉了，可能团队也黄了。
