我卡尔.沃尔夫  莱因哈德.海因里希   海因里希·希姆莱 阿道夫.艾希曼 奥斯维辛大浴池 达豪肥皂厂 布痕瓦尔德毛毯厂和萨克森豪森燃油锅炉公司 莫尼黑灯罩厂代表受“轧炸”的犹太人 时刻坚定地同以色列🇮🇱站在一起！！！
不好意思 “肥皂” “毛毯 ”“油 脂”“ 皮筋”“骨髓”“灯罩”日耳曼人需求量大 销量太高，在等伊朗🇮🇷那边工厂发货！！！
他们是屠宰场的屠夫
你查查百度
求问人名都是干嘛的，我只知道阿道夫和奥斯维辛
上链接！
有大块犹太肥皂吗？亲
哥们儿这头像看着不错呀，怪和谐的
知道了我错
你还是去多读读书吧… 他说的这些犹太人听名字都害怕
我是特地来帮他解释的。
误伤友军啊
知道了误伤友军
奥斯维辛
你看他名字里都有啥
误伤友军
他是反串……
你回去以色列把，中国不欢迎你
小胡子对这拨人还是太仁慈了
建议和我一样把他们称为“纳粹第四帝国” 他们不能代表全世界犹太人民
回复 @迷彩虎:马克思自己总结了犹太人的劣根性：见利忘义，唯利是图。他们有这样的尿性，到哪都一个样，走不长久
这么和你说吧，其他地方的犹太人可能还有未泯灭良知的，但霸占巴勒斯坦土地上的犹太🐶，全是纳粹的帮凶
军国主义不除，世界不安稳没错就是隔壁小岛上那茬
要区分犹太人民和以色列锡安复国主义军国疯子的区别
中国谴责了对平民的屠杀啊，为什么视而不见？
在以色列眼里加沙地区的巴勒斯坦人已被哈马斯影响得“全民皆兵”，现在对加沙地区人民的轰炸是反击反以“暴徒”，所以他们以为中国会支持他们，事实让他们失望才乱咬。
热知识:以色列一直说的自己全民皆兵挨揍了才有平民
因为以色列就是在屠杀巴勒斯坦平民，你说站平民一边，那就是反对以色列，它们心里清楚的很
不用顺着强盗的逻辑想问题
按照以色列人的思路，中国不应该谴责对平民的屠杀，只应该谴责哈马斯，因为以色列也准备开图
以色列这图是要将中国关进集中营呀？太可怕了啊
以色列不就是后继者
小胡子后继无人，有人就不会轮到犹太关人家进集中营了
只能说小胡子后继有人
外交部发声明我们支持正义与人类良知，但是以色列认为我们没跟他们站一起，由此可知他们自己也知道正在干泯灭人性种族灭绝的肮脏勾当
回复 @tfhkbxcuhfhukn:这群东西是不是忘了，二战时中国是世界反法西斯同盟国
中国怎么可能支持搞集中营、搞屠城的纳粹？你说对不对呀，以色列？
回想10余年前看某帖子说推背图推演出华夏民族和犹太人未来会有场决定世界生死与归属的大战，现在看来不是没有可能啊
现在图还在吗
我们必胜
推背图知道犹太人吗？知道犹太人复过了吗？
最后咱们赢了吗
颠覆认知 剥出真相 舆论站 人民战争 也算是战
现在的以色列和纳粹有什么分别。
民族主义，侵略扩张，最终他们还是成为了曾经伤害过他们的人
“大屠杀以来最严重的犹太人大屠杀”感情大屠杀以来别人遭受的大屠杀轻如鸿毛、不值一提？
以狗 阿道夫当初灭他们没毛病
我现在越来越觉得，犹太人的准确定义，应该是欧洲大陆的一个种姓。用宗教和血缘的封闭性（也许其实根本不重视血缘），来垄断了金融业和跨国商业。以色列是欧洲的种姓集团在中东的殖民地。
加沙是人类历史上最大的集中营，搞集中营，犹太人是最有经验的，名师出高徒，而且青出于蓝而胜于蓝
这样很好，以色列谴责的越大声越好，教员说过，如果敌人不骂我们，说明我们和反动派同流合污了，
纳粹是全人类的公敌
我谴责以色列了呀
打倒侵略者！打倒法西斯！
和日本国一脉相承，一丘之貉，解构叙事宣传如出一辙！
有种袭击中国试试呗
我选择和加沙医院被轰炸的孩子们站在一起
""
这不艾特一下@新华社
多行不义必自毙！
那些以色列网红可以清理一下了吧
人家在集中营里看中国，向往自由！ 我们就是不给他们办签证。
聊大屠杀不提南京是吧 来抵制日本啊
这是好日子过久了，感觉美国之下就是他了。
喊打喊杀喊委屈
当年元首下手还是太轻了
我们才是小胡子
Israel is real Nazi
这种时候得得罪中国，说犹太人聪明，那真是扯
tutus
以色列以为它是谁啊？以色列的所作所为就是新纳粹，法西斯！
以色列多行不义必自毙
"共济会的 ""人造国度""，就是那么蛮横无理～"
@以色列驻华使馆 你是个什么东西。太把自己放在心上了
法西斯集团
以色列国际新闻，这样恶意修改中国五星红旗图案，不给个说法？
小胡子怎么没把犹太恐怖分子全部撒光啊？真可惜啊
如果他当年杀光犹太，统一欧洲，也许他会是所有人赞扬的伟人
谁去法西斯去帝国主义就支持谁
以色列是强词夺理，无理取闹
犹太势力甚至要求美国大学交出抗议学生的名单，以禁止这些学生就业犹太人掌控的公司。
要小心以玩儿阴的
先转为敬，火速围观~
让他问问他美爹，惹怒中国人民的下场，70年前他爹有深刻体会。
说的没错，是犹太人实施的大屠杀！
纳粹，理你已算给面你了
“纳粹第四帝国”说我们是坏人！好怕怕@欧玛omar
老中还是不会玩，学西方，弄几个法庭什么的，就都老实了
玩阴的
审判毒蛇 以色列钠粹！涂刹平民的屠夫！ 审判以色列 钠粹头子: 㐻塔尼亚胡！  解放巴勒斯坦建国！
刚刷到哈佛大学站在了人类良知的对立面
应该叫哈佛站位政治大学（非学术大学）
咋滴，还想把中国人也关集中营吗？胆挺肥啊
侵占了大片土地还在叽叽歪歪
以色列作死！
犹太人忘记了当时德国为什么要屠杀他们了
他这言论，是巴基斯坦人屠杀了他们嘛。恩将仇报
中国不被任何道德绑架所动。不会干涉哪国内政。
"国内评论区挺温和的我在推都是直接表明我就是反犹反以色列反美国反军国主义反纳粹.跟白皮讲道理.,就像白皮从来不谈南京大屠杀一样."
与其如此，还不如给见钱办事的中国公知发粮实用。他们咬起来比谁都卖力。
还是以色列的大块肥皂最好使，洗袜子洗抹布可干净了
这个说法什么依据，二战期间 犹太人600万，中国人3500万，怎么他们就是最严重的了，别人的苦难视而不见是吧
苏联 2700 万，怎么排也排不到他们
被压迫人民和被压迫民族的反抗，天然有理
